danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,names
0.7,0.705,-9.512,0.376,0.237,0.0,0.261,0.766,148.546,68Ldp8RKJ5S53xccmjNU43,118643,Pop it
0.729,0.703,-6.771,0.12,0.0374,0.000189,0.0998,0.437,155.008,64PiOjYeHRjU5NNjXBGvdn,136777,Pop Star
0.582,0.96,-5.517,0.293,0.0509,3.53e-05,0.248,0.38,154.953,2kouwO3IFhqyyMavwqNWkW,198290,Popcorn
0.644,0.888,-4.724,0.031,0.358,0.0025,0.323,0.0734,98.013,0ktArhnz9a4JiqeTwVhHG6,179769,Me Papa Que É Pop (Super Slowed)
0.8,0.564,-5.817,0.4,0.0287,1.65e-06,0.112,0.318,139.989,26D2eFWhzC3GnL4lYwfKRm,150857,44 BullDog
0.16,0.182,-22.985,0.0374,0.995,0.938,0.297,0.0392,83.048,36t2yFEbWl2afvMnAmMU3p,57000,It's Playtime
0.645,0.609,-10.947,0.735,0.685,0.0,0.622,0.617,126.889,7x2CGHOnGwLHr0EuDuaEmy,183813,Die Prinzessin und der Popstar - Teil 1
0.78,0.575,-7.247,0.273,0.43,0.0,0.143,0.773,84.492,3moMtpCsPJvXirsyRwsD6u,252747,Big Poppa - 2005 Remaster
0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,3mZNztgWFsvm9wfcqSOdKg,213333,Mood Swings (feat. Lil Tjay)
0.546,0.778,-6.83,0.0353,0.0692,0.0,0.157,0.0959,92.978,3ucL84CqCIodXQcd4ajhYl,210330,Pop a Pill
0.432,0.554,-14.516,0.0279,0.0673,0.406,0.175,0.948,110.945,7p12qynRnlX3gCiD2tXKFs,121833,Pop-Mozart
0.635,0.795,-5.423,0.297,0.0485,0.0,0.323,0.625,154.555,4ksRwIt4WVW98orafdfjXJ,224307,Poppa Was a Playa
0.778,0.546,-7.882,0.0684,0.151,0.0,0.0623,0.484,132.002,2uxlxsN6IO6s3OLbrMaZpa,178507,popular
0.511,0.576,-10.347,0.443,0.0321,0.0,0.114,0.353,82.853,0gKRckjIeD034CuDq9ZIzd,141906,Poppin Out
0.713,0.605,-7.487,0.107,0.497,3.46e-06,0.115,0.432,142.025,25Wq1OwZyKLMjVNXIhzVlV,175756,Aim For The Moon (feat. Quavo)
0.828,0.552,-5.411,0.158,0.304,2.84e-06,0.0845,0.538,95.011,20SBt8RWsCwOqdBbzova1C,104842,Spoiled (feat. Pharrell)
0.568,0.34,-11.468,0.205,0.178,0.228,0.102,0.0735,179.939,0ArKCFzkTPQ80mmOp7ufFe,187333,YOK MUYDU VAKTİN BANA?
0.836,0.489,-10.484,0.306,0.134,0.0,0.0805,0.732,147.055,4d6ihidBTDF0SqwdTDsAyW,215107,Pop Up
0.668,0.82,-4.635,0.0444,0.153,0.0,0.0684,0.795,99.044,4AzzUUIBICXrr5OYfs2u2C,200201,Popular Song (MIKA & Ariana Grande)
0.723,0.873,-4.554,0.19,0.513,0.0,0.297,0.803,99.994,0Xwi1lRMY6XNnWiNScogHh,220350,Пополам
0.565,0.52,-10.269,0.0528,0.0782,0.853,0.426,0.0452,81.985,2cpsdb4vup6g2CD1BST4or,123429,PopRocks
0.628,0.724,-7.613,0.301,0.31,0.0065,0.323,0.416,183.604,03SDvhI3CaySlVUES0MIn0,120312,Pop Shit
0.587,0.931,-4.999,0.0303,0.0909,0.872,0.0896,0.931,131.061,0VJz7zCJrxlclbn7zyZ72o,155815,Pop Corn
0.594,0.809,-6.217,0.0358,0.000107,0.249,0.0894,0.781,134.996,0M90VqUDEQ8TbbAc9TxHWg,234787,Highway to Hell (DJ ReMix) (As Made Famous by AC/DC)
0.901,0.654,-10.15,0.0655,0.2,0.0,0.165,0.781,110.131,2ZqT3GcisHUBsEaqhLGHwU,180240,Break My Stride
0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,0KfKEiuaaMhv3nKn5zTUeR,207853,Shivers
0.521,0.319,-10.329,0.0524,0.105,0.0,0.0726,0.276,152.137,14wAM6xzQ7cWavgl1A7Qs1,144573,Pop Hits
0.682,0.792,-6.689,0.1,0.0026,0.0,0.0944,0.543,127.933,5ZGekegWxH1c6l5YRdcuTU,239120,Live My Life
0.701,0.542,-8.517,0.206,0.57,0.000546,0.0983,0.583,176.938,2D3LnGZsk74vmfDoSWmxC6,150369,Herzfeind
0.729,0.615,-9.309,0.0471,0.298,0.469,0.152,0.362,138.0,786IHqHg4jTJzoWHnSaE3s,224011,Pop Hits
0.776,0.985,-3.549,0.0347,0.0901,0.854,0.337,0.96,130.004,0jQ4Nb9ylfUheLP9EOpOFk,192373,Popcorn
0.601,0.713,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,4ucY8YJawKsVu71kaF8TzN,169756,Crazy What Love Can Do
0.765,0.671,-5.249,0.278,0.344,0.0,0.0506,0.798,84.5,63BcfK6YAzJYeISaTPr6IO,249867,Big Poppa - 2007 Remaster
0.889,0.503,-4.296,0.0644,0.0114,0.0,0.11,0.815,115.922,1ha64w3wCOTJ2EEznc65EV,176539,Body Count
0.435,0.128,-23.886,0.0511,0.99,0.905,0.0856,0.163,122.895,07DSUKNqmBl7OT2hknR2T7,119324,Because of You (Tendu Plié)
0.587,0.326,-7.296,0.0304,0.862,0.0,0.0981,0.241,104.022,4qgpXmOn3W71grj8d0Gb6C,205613,YOU & I (feat. Khalid)
0.319,0.285,-15.8,0.0331,0.978,0.875,0.102,0.225,163.019,5MfZwnQLXwAYTMo6nkO4cG,206394,Roar (Warm Up)
0.695,0.54,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,0NfgO5cZIf8CUzm8MWKUlR,168602,abcdefu
0.556,0.946,-3.64,0.0369,0.0425,5.44e-06,0.0734,0.719,138.016,4nXHZFoOkZ7A1m9EX4Atbx,189240,"Accidentally In Love - From ""Shrek 2"" Soundtrack"
0.633,0.648,-6.645,0.062,0.121,2.62e-06,0.161,0.49,96.888,7DgCGS9O2bfgog1VBcjjbZ,200690,Anti-Hero
0.535,0.951,-5.859,0.0373,0.0174,9.61e-06,0.345,0.444,120.72,5Klo65Y9uouLjNVDV3pqh7,304080,Go West - 2003 Remaster
0.783,0.451,-9.195,0.0607,0.36,2.11e-06,0.0975,0.622,92.483,1Xa2JEYZWmypVqdMazE2cc,208421,Lipstick
0.572,0.835,-6.826,0.0516,0.337,0.0,0.082,0.468,150.014,05KetlQOUclRNmecmsh2Of,257720,It Will Rain
0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,68ao3MGJhTBKBKtb7YWukY,187436,Sweet but Psycho
0.394,0.0931,-21.622,0.0407,0.994,0.903,0.1,0.18,118.199,6HvBFCpbCHQ5buFmntOZDM,122069,Open Arms (Plié)
0.736,0.754,-5.457,0.0443,0.033,0.000599,0.0731,0.647,128.046,4d8OJTm9ebXEi4UY3qRqRc,176480,In the City
0.509,0.307,-18.126,0.0454,0.968,0.763,0.122,0.482,93.584,6R0mPtZ8bxN9ddKcxVL3Ch,111383,Clocks (Allegro 1)
0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,0xDfaZFUxb5JlRlhEMU78u,233713,Shape of You
0.675,0.594,-10.976,0.0587,0.0642,0.00127,0.0886,0.84,171.053,383RfStICCeB7iCZVKkcc5,204000,Blinding Lights
0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,2FMnurzpYcxIU2CE04UwAQ,207853,Shivers
0.697,0.474,-11.118,0.0401,0.219,1.79e-05,0.116,0.789,90.014,5dYQ1sZtZweMRMaAhL4m5J,233500,Wake Me Up
0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,6KTP5XlnQuPhyGGnQ6hsYQ,207853,Shivers
0.503,0.241,-14.655,0.0344,0.976,0.948,0.16,0.592,100.477,2yLaAxxTyO2bb0TtpvBkib,65156,Dancing Queen (Grands Battements En Cloche)
0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,3IepH8F9FJYeZp983FQGMk,207853,Shivers
0.6,0.839,-4.839,0.0597,0.00067,3e-05,0.0666,0.533,128.009,3Ub4JmCZTm8q0W93RWZUm8,228293,Beauty And A Beat
0.637,0.69,-4.057,0.0405,0.00786,0.0,0.124,0.457,129.857,4CDPXUN3FR9xEhJWwKkkUG,162399,Kings & Queens
0.653,0.338,-19.56,0.0509,0.932,0.813,0.107,0.711,130.809,42wKLW0GQjdMkkYVdsOmtY,70513,Just Dance (Tendu 2)
0.624,0.278,-11.706,0.053,0.873,1.33e-05,0.172,0.482,70.742,2Pb0GZsr9ZAg2DwG9sfXI6,151580,Shivers
0.278,0.0153,-26.859,0.042,0.984,0.947,0.0917,0.123,67.418,3bcJ1qsFsBDMhoWaVBx0HW,121901,Comptine D'un Autre Été
0.729,0.678,-6.004,0.0311,0.182,1.56e-06,0.55,0.778,119.97,03aViBOIhJiLG4re6LsrR6,245867,Am I Wrong
0.567,0.303,-16.234,0.0473,0.985,0.954,0.103,0.343,140.989,4sAsYge7Zg4YnZkGrfkw7T,67241,Viva La Vida (Jeté 2)
0.625,0.785,-7.929,0.0301,0.282,0.000103,0.168,0.667,88.53,5QKfydszkAALWKZobRjwvp,228360,Summer In the City - Radio Edit
0.749,0.428,-13.278,0.0387,0.469,0.22,0.106,0.597,89.991,3LVfYGjdOShjzdcjMPyOfC,221333,Just the Two of Us
0.905,0.563,-6.135,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4OJQzFiY9x0xfqb7exCsz3,173948,First Class
0.549,0.416,-11.356,0.112,0.66,0.0,0.109,0.567,169.924,6nuRNZZxbt9u7eCVfh5tHH,234157,Say You Won't Let Go
0.657,0.691,-7.907,0.237,0.213,0.0,0.099,0.494,160.106,2XhBwqbbk8Bpu37Wv2CbWg,237157,2002
0.478,0.144,-20.845,0.04,0.986,0.886,0.0891,0.297,78.134,0gnvV9ktqAiziQDauQQmXM,115000,We Can't Stop (Warm Up)
0.587,0.442,-7.152,0.0748,0.744,0.0,0.351,0.478,113.187,3A4Z9QApOlhhXH7zp18Vsv,134490,Back to You
0.372,0.256,-17.894,0.0468,0.987,0.923,0.104,0.0729,86.32,7GTzjOCpqZWHI3BIv8Qf9Q,106588,Love Me Like You Do (Tendu 1)
0.59,0.329,-9.82,0.0274,0.831,2.7e-05,0.136,0.34,80.985,5XG9DDoYblUtJPVbU1giIM,263779,Yellow
0.571,0.265,-18.095,0.0421,0.98,0.905,0.208,0.722,134.524,1cO4DQySXkcW7P2AC9NhXb,122578,Marry You (Tendu 3)
0.736,0.74,-6.662,0.0912,0.0174,0.0,0.0481,0.737,74.99,0aE3W7pRqEwEHOKojWMlgt,206879,Stitches
0.44,0.136,-21.719,0.0404,0.982,0.932,0.108,0.173,105.833,3PWlg6Jmy7zks8ltNYowat,130603,Perfect (Plié)
